date,open,high,low,close,tic
2018-10-11,0.4654,0.4656,0.3887,0.4024,XRP
2018-10-12,0.07388,0.0778,0.06883,0.07352,ADA
2018-10-12,9.39,9.66,9.18,9.53,BNB
2018-10-12,6255.19,6296.39,6174.48,6265.96,BTC
2018-10-12,24.41,26.03,23.76,25.55,BTG
2018-10-12,0.004944,0.005371,0.004875,0.00522,DOGE
2018-10-12,198.19,200.0,186.93,196.58,ETH
2018-10-12,0.3122,0.3145,0.302,0.3072,LINK
2018-10-12,0.02192,0.02403,0.02072,0.02356,TRX
2018-10-12,0.4023,0.4445,0.3761,0.4272,XRP
2018-10-13,0.07352,0.07744,0.07156,0.07365,ADA
2018-10-13,9.53,9.64,9.45,9.54,BNB
2018-10-13,6265.47,6279.68,6234.62,6259.67,BTC
2018-10-13,25.55,25.69,24.68,24.81,BTG
2018-10-13,0.00522,0.005295,0.005065,0.005113,DOGE
2018-10-13,196.53,200.92,194.37,198.98,ETH
2018-10-13,0.3071,0.3259,0.3044,0.3199,LINK
2018-10-13,0.02356,0.02422,0.0228,0.02391,TRX
2018-10-13,0.4272,0.4286,0.4145,0.4174,XRP
2018-10-14,0.07365,0.07683,0.07168,0.07229,ADA
2018-10-14,9.54,9.68,9.49,9.59,BNB
2018-10-14,6259.13,6340.05,6257.43,6295.93,BTC
2018-10-14,24.81,25.4,24.67,25.04,BTG
2018-10-14,0.005113,0.005193,0.005113,0.005164,DOGE
2018-10-14,198.98,201.69,196.26,197.56,ETH
2018-10-14,0.3199,0.3372,0.3171,0.3274,LINK
2018-10-14,0.02391,0.02491,0.02367,0.02424,TRX
2018-10-14,0.4176,0.4271,0.4171,0.4197,XRP
2018-10-15,0.07229,0.07685,0.0688,0.07233,ADA
2018-10-15,9.59,10.54,9.42,10.18,BNB
2018-10-15,6295.93,7198.02,6245.02,6543.5,BTC
2018-10-15,25.04,29.27,24.72,26.63,BTG
2018-10-15,0.005164,0.005164,0.004466,0.004996,DOGE
2018-10-15,197.56,230.85,192.9,206.78,ETH
2018-10-15,0.3273,0.3564,0.3223,0.3341,LINK
2018-10-15,0.02423,0.02775,0.02291,0.0249,TRX
2018-10-15,0.4197,0.5048,0.3967,0.4464,XRP
2018-10-16,0.07233,0.08146,0.07233,0.07533,ADA
2018-10-16,10.17,10.38,9.91,9.94,BNB
2018-10-16,6543.26,6722.6,6539.31,6576.06,BTC
2018-10-16,26.63,27.54,26.5,27.22,BTG
2018-10-16,0.004996,0.00515,0.00499,0.005102,DOGE
2018-10-16,206.78,214.96,206.71,208.78,ETH
2018-10-16,0.3341,0.37,0.3296,0.358,LINK
2018-10-16,0.0249,0.02586,0.02452,0.02477,TRX
2018-10-16,0.4464,0.4802,0.444,0.4744,XRP
2018-10-17,0.07533,0.07928,0.07431,0.07705,ADA
2018-10-17,9.95,10.05,9.83,9.96,BNB
2018-10-17,6576.38,6608.07,6511.64,6567.25,BTC
2018-10-17,27.21,27.41,26.53,27.05,BTG
2018-10-17,0.005102,0.005102,0.004502,0.004538,DOGE
2018-10-17,208.78,211.74,205.57,207.42,ETH
2018-10-17,0.3587,0.3858,0.3505,0.3828,LINK
2018-10-17,0.02477,0.02609,0.02405,0.02481,TRX
2018-10-17,0.4743,0.489,0.4652,0.4777,XRP
2018-10-18,0.07705,0.07965,0.07279,0.07354,ADA
2018-10-18,9.96,10.0,9.65,9.66,BNB
2018-10-18,6566.89,6615.95,6460.72,6462.77,BTC
2018-10-18,27.05,27.34,26.22,26.22,BTG
2018-10-18,0.004538,0.004599,0.004322,0.004347,DOGE
2018-10-18,207.49,209.44,200.49,200.92,ETH
2018-10-18,0.3828,0.4004,0.3671,0.3719,LINK
2018-10-18,0.02481,0.02573,0.02436,0.0244,TRX
2018-10-18,0.4776,0.487,0.4498,0.4557,XRP
2018-10-19,0.07354,0.07721,0.07304,0.07583,ADA
2018-10-19,9.65,9.83,9.62,9.78,BNB
2018-10-19,6462.45,6502.63,6445.06,6466.0,BTC
2018-10-19,26.22,26.68,25.85,26.36,BTG
2018-10-19,0.004347,0.00475,0.00426,0.004573,DOGE
2018-10-19,200.89,204.78,200.46,202.8,ETH
2018-10-19,0.3727,0.3825,0.3591,0.3631,LINK
2018-10-19,0.0244,0.02498,0.02421,0.02441,TRX
2018-10-19,0.4557,0.4663,0.4524,0.4574,XRP
2018-10-20,0.07583,0.07918,0.07427,0.07614,ADA
2018-10-20,9.78,9.86,6.75,9.72,BNB
2018-10-20,6466.09,6514.55,6415.6,6434.05,BTC
2018-10-20,26.36,27.2,26.22,27.04,BTG
2018-10-20,0.004573,0.004624,0.004226,0.004529,DOGE
2018-10-20,202.8,206.95,201.77,204.84,ETH
2018-10-20,0.3631,0.3772,0.2556,0.3683,LINK
2018-10-20,0.02441,0.02476,0.02431,0.02463,TRX
2018-10-20,0.4574,0.4679,0.4529,0.4651,XRP
2018-10-21,0.07614,0.07921,0.0759,0.07629,ADA
2018-10-21,9.72,9.87,9.68,9.81,BNB
2018-10-21,6433.44,6557.37,6412.02,6534.59,BTC
2018-10-21,27.04,27.16,26.47,26.79,BTG
2018-10-21,0.004529,0.004595,0.00444,0.004514,DOGE
2018-10-21,204.79,208.29,204.67,205.38,ETH
2018-10-21,0.3683,0.3816,0.3679,0.3755,LINK
2018-10-21,0.0246,0.02505,0.02452,0.02472,TRX
2018-10-21,0.4652,0.4695,0.4626,0.4641,XRP
2018-10-22,0.07629,0.07847,0.07421,0.07609,ADA
2018-10-22,9.81,9.83,9.68,9.73,BNB
2018-10-22,6534.54,6534.54,6462.37,6483.39,BTC
2018-10-22,26.79,26.89,26.05,26.57,BTG
2018-10-22,0.004514,0.004521,0.0043,0.00432,DOGE
2018-10-22,205.29,205.81,202.46,203.9,ETH
2018-10-22,0.3767,0.395,0.3579,0.3933,LINK
2018-10-22,0.02472,0.02476,0.02403,0.02427,TRX
2018-10-22,0.4641,0.4642,0.4523,0.4573,XRP
2018-10-23,0.07609,0.0776,0.0705,0.07593,ADA
2018-10-23,9.74,9.87,9.68,9.8,BNB
2018-10-23,6483.27,6495.81,6439.33,6473.4,BTC
2018-10-23,26.57,27.37,26.12,27.24,BTG
2018-10-23,0.00432,0.004337,0.00408,0.004194,DOGE
2018-10-23,203.81,204.7,200.56,204.09,ETH
2018-10-23,0.3933,0.4848,0.3882,0.4397,LINK
2018-10-23,0.02427,0.02438,0.02328,0.02381,TRX
2018-10-23,0.4572,0.4801,0.4403,0.4658,XRP
2018-10-24,0.07593,0.0774,0.0737,0.07438,ADA
2018-10-24,9.8,9.85,9.73,9.73,BNB
2018-10-24,6473.39,6535.28,6464.13,6491.72,BTC
2018-10-24,27.24,28.61,26.86,27.89,BTG
2018-10-24,0.004194,0.004282,0.003901,0.00403,DOGE
2018-10-24,204.09,205.3,202.78,203.63,ETH
2018-10-24,0.4397,0.4432,0.408,0.411,LINK
2018-10-24,0.02381,0.0242,0.02357,0.02384,TRX
2018-10-24,0.4658,0.4735,0.4625,0.4654,XRP
2018-10-25,0.07438,0.07621,0.07296,0.07347,ADA
2018-10-25,9.73,9.78,9.64,9.69,BNB
2018-10-25,6491.56,6497.71,6442.15,6470.53,BTC
2018-10-25,27.89,27.9,27.22,27.54,BTG
2018-10-25,0.00403,0.004031,0.003694,0.003764,DOGE
2018-10-25,203.63,203.92,200.15,201.67,ETH
2018-10-25,0.4109,0.4189,0.3972,0.4172,LINK
2018-10-25,0.02384,0.02413,0.02344,0.02362,TRX
2018-10-25,0.4657,0.4684,0.4551,0.4612,XRP
2018-10-26,0.07347,0.07615,0.07205,0.07548,ADA
2018-10-26,9.69,9.77,9.63,9.69,BNB
2018-10-26,6471.17,6512.59,6441.84,6457.67,BTC
2018-10-26,27.5,27.66,27.02,27.13,BTG
2018-10-26,0.003764,0.003971,0.003733,0.003841,DOGE
2018-10-26,201.67,206.53,200.47,203.32,ETH
2018-10-26,0.419,0.4509,0.4154,0.4375,LINK
2018-10-26,0.02362,0.02408,0.02305,0.02394,TRX
2018-10-26,0.4605,0.4665,0.455,0.4625,XRP
2018-10-27,0.07548,0.07596,0.07287,0.07416,ADA
2018-10-27,9.69,9.72,9.65,9.67,BNB
2018-10-27,6457.75,6478.4,6446.69,6478.03,BTC
2018-10-27,27.13,27.35,27.02,27.3,BTG
2018-10-27,0.003841,0.004286,0.00383,0.004168,DOGE
2018-10-27,203.31,203.86,201.67,202.7,ETH
2018-10-27,0.4378,0.4635,0.4207,0.4448,LINK
2018-10-27,0.02394,0.02401,0.02342,0.02356,TRX
2018-10-27,0.4625,0.4651,0.4547,0.4589,XRP
2018-10-28,0.07416,0.07559,0.0725,0.07349,ADA
2018-10-28,9.67,9.71,9.62,9.66,BNB
2018-10-28,6478.09,6483.21,6444.79,6460.29,BTC
2018-10-28,27.3,27.98,27.16,27.16,BTG
2018-10-28,0.004168,0.004268,0.004086,0.004111,DOGE
2018-10-28,202.7,204.29,202.53,203.29,ETH
2018-10-28,0.4448,0.4521,0.4313,0.4396,LINK
2018-10-28,0.02356,0.02384,0.02344,0.02375,TRX
2018-10-28,0.4589,0.4618,0.4563,0.4595,XRP
2018-10-29,0.07349,0.07475,0.06848,0.06965,ADA
2018-10-29,9.66,9.71,9.32,9.39,BNB
2018-10-29,6460.29,6483.2,6283.45,6311.74,BTC
2018-10-29,27.16,27.3,26.41,26.6,BTG
2018-10-29,0.004111,0.004111,0.003812,0.003839,DOGE
2018-10-29,203.28,204.12,194.07,195.98,ETH
2018-10-29,0.4396,0.4438,0.3979,0.4179,LINK
2018-10-29,0.02378,0.02383,0.0219,0.02227,TRX
2018-10-29,0.4595,0.4642,0.434,0.4435,XRP
2018-10-30,0.06965,0.07675,0.06883,0.07173,ADA
2018-10-30,9.39,9.47,9.34,9.41,BNB
2018-10-30,6311.92,6340.66,6286.35,6309.74,BTC
2018-10-30,26.6,26.95,25.88,26.0,BTG
2018-10-30,0.003839,0.004017,0.003839,0.003923,DOGE
2018-10-30,195.99,197.09,194.22,196.13,ETH
2018-10-30,0.4193,0.4622,0.4176,0.4479,LINK
2018-10-30,0.02227,0.02338,0.02216,0.02243,TRX
2018-10-30,0.4435,0.4509,0.4415,0.4453,XRP
2018-10-31,0.07173,0.07194,0.06783,0.07131,ADA
2018-10-31,9.4,9.52,9.27,9.45,BNB
2018-10-31,6307.46,6390.76,6241.91,6350.67,BTC
2018-10-31,26.0,27.24,25.78,26.55,BTG
2018-10-31,0.003923,0.004041,0.003818,0.003932,DOGE
2018-10-31,196.2,200.03,192.52,198.02,ETH
2018-10-31,0.448,0.5365,0.4369,0.5093,LINK
2018-10-31,0.02243,0.02283,0.02171,0.02256,TRX
2018-10-31,0.4453,0.4594,0.4369,0.4528,XRP
2018-11-01,0.07131,0.07216,0.06919,0.07216,ADA
2018-11-01,9.45,9.61,9.4,9.58,BNB
2018-11-01,6350.64,6401.52,6322.6,6379.51,BTC
2018-11-01,26.55,26.89,26.31,26.84,BTG
2018-11-01,0.003932,0.004062,0.00379,0.003798,DOGE
2018-11-01,198.02,199.58,197.17,198.49,ETH
2018-11-01,0.5092,0.5858,0.4944,0.5167,LINK
2018-11-01,0.02256,0.02266,0.02218,0.0225,TRX
2018-11-01,0.4528,0.4592,0.4486,0.4576,XRP
2018-11-02,0.07216,0.07388,0.07055,0.07367,ADA
2018-11-02,9.58,9.66,9.52,9.6,BNB
2018-11-02,6379.51,6420.93,6371.65,6392.82,BTC
2018-11-02,26.84,27.73,26.67,27.62,BTG
2018-11-02,0.003798,0.00394,0.003798,0.00386,DOGE
2018-11-02,198.48,202.67,198.45,201.2,ETH
2018-11-02,0.5167,0.5306,0.4984,0.5035,LINK
2018-11-02,0.0225,0.02332,0.02248,0.02304,TRX
2018-11-02,0.4576,0.4648,0.4562,0.4588,XRP
2018-11-03,0.07367,0.07396,0.07044,0.07232,ADA
2018-11-03,9.6,9.63,9.47,9.58,BNB
2018-11-03,6392.76,6398.09,6337.37,6374.94,BTC
2018-11-03,27.62,27.68,27.06,27.07,BTG
2018-11-03,0.00386,0.00393,0.003771,0.003882,DOGE
2018-11-03,201.19,201.37,198.62,199.47,ETH
2018-11-03,0.5035,0.5572,0.5005,0.5386,LINK
2018-11-03,0.02304,0.0231,0.0226,0.0228,TRX
2018-11-03,0.4589,0.4605,0.4541,0.4559,XRP
2018-11-04,0.07232,0.07793,0.07117,0.07712,ADA
2018-11-04,9.59,9.88,9.5,9.74,BNB
2018-11-04,6375.18,6497.44,6351.92,6447.79,BTC
2018-11-04,27.07,31.33,26.94,29.75,BTG
2018-11-04,0.003882,0.003882,0.00371,0.003753,DOGE
2018-11-04,199.47,218.15,198.68,210.17,ETH
2018-11-04,0.5386,0.5498,0.4964,0.5092,LINK
2018-11-04,0.0228,0.02395,0.02237,0.02355,TRX
2018-11-04,0.4562,0.4766,0.4489,0.4673,XRP
2018-11-05,0.07712,0.07866,0.07466,0.07661,ADA
2018-11-05,9.74,9.8,9.62,9.68,BNB
2018-11-05,6447.79,6475.7,6406.9,6432.91,BTC
2018-11-05,29.75,30.53,29.01,29.82,BTG
2018-11-05,0.003753,0.00399,0.003651,0.003663,DOGE
2018-11-05,210.17,212.23,206.81,209.39,ETH
2018-11-05,0.5092,0.5157,0.478,0.4838,LINK
2018-11-05,0.02355,0.02406,0.02336,0.02386,TRX
2018-11-05,0.4671,0.4965,0.4623,0.4912,XRP
2018-11-06,0.07661,0.08108,0.07589,0.08085,ADA
2018-11-06,9.67,9.79,9.63,9.78,BNB
2018-11-06,6432.78,6473.27,6412.63,6468.23,BTC
2018-11-06,29.82,31.99,29.54,31.82,BTG
2018-11-06,0.003663,0.003761,0.003601,0.003692,DOGE
2018-11-06,209.39,219.84,208.16,218.42,ETH
2018-11-06,0.4836,0.4935,0.466,0.4823,LINK
2018-11-06,0.02386,0.02483,0.02381,0.02471,TRX
2018-11-06,0.4907,0.5664,0.4896,0.5453,XRP
2018-11-07,0.08085,0.08163,0.07719,0.07884,ADA
2018-11-07,9.77,9.92,9.76,9.81,BNB
2018-11-07,6468.24,6562.71,6464.84,6529.0,BTC
2018-11-07,31.82,32.63,31.17,31.72,BTG
2018-11-07,0.003692,0.003739,0.003635,0.00364,DOGE
2018-11-07,218.42,223.55,216.49,218.21,ETH
2018-11-07,0.4844,0.4919,0.4726,0.4853,LINK
2018-11-07,0.02471,0.02503,0.0238,0.02421,TRX
2018-11-07,0.5455,0.5538,0.5264,0.5377,XRP
2018-11-08,0.07884,0.07962,0.07608,0.07663,ADA
2018-11-08,9.81,9.85,9.62,9.64,BNB
2018-11-08,6529.03,6542.42,6439.67,6447.98,BTC
2018-11-08,31.72,31.95,30.1,30.25,BTG
2018-11-08,0.00364,0.003673,0.003416,0.003453,DOGE
2018-11-08,218.21,219.63,211.61,212.35,ETH
2018-11-08,0.484,0.5272,0.4813,0.5006,LINK
2018-11-08,0.02421,0.02428,0.02324,0.02327,TRX
2018-11-08,0.5378,0.5431,0.4926,0.4931,XRP
2018-11-09,0.07663,0.07842,0.0732,0.07435,ADA
2018-11-09,9.64,9.67,9.47,9.53,BNB
2018-11-09,6447.83,6457.97,6352.55,6377.54,BTC
2018-11-09,30.25,30.32,29.29,29.42,BTG
2018-11-09,0.003453,0.003476,0.003126,0.003221,DOGE
2018-11-09,212.35,213.53,207.59,209.14,ETH
2018-11-09,0.5009,0.5035,0.4823,0.4925,LINK
2018-11-09,0.02327,0.0236,0.02294,0.02343,TRX
2018-11-09,0.4933,0.5188,0.4917,0.4988,XRP
2018-11-10,0.07435,0.07841,0.07347,0.07542,ADA
2018-11-10,9.53,9.6,9.52,9.54,BNB
2018-11-10,6377.55,6419.92,6375.62,6410.99,BTC
2018-11-10,29.42,30.28,29.32,30.13,BTG
2018-11-10,0.003221,0.0034,0.003101,0.003347,DOGE
2018-11-10,209.14,214.24,209.02,212.87,ETH
2018-11-10,0.4924,0.5282,0.49,0.5217,LINK
2018-11-10,0.02343,0.02356,0.02297,0.02331,TRX
2018-11-10,0.499,0.513,0.4989,0.5095,XRP
2018-11-11,0.07542,0.07812,0.07417,0.07604,ADA
2018-11-11,9.54,9.56,9.34,9.41,BNB
2018-11-11,6410.99,6413.48,6328.51,6366.41,BTC
2018-11-11,30.13,30.49,29.61,29.76,BTG
2018-11-11,0.003347,0.003355,0.003153,0.003153,DOGE
2018-11-11,212.87,212.98,207.27,209.82,ETH
2018-11-11,0.5217,0.5281,0.5019,0.507,LINK
2018-11-11,0.02331,0.02333,0.02278,0.02293,TRX
2018-11-11,0.5095,0.5098,0.4958,0.5019,XRP
2018-11-12,0.07604,0.07816,0.07415,0.07624,ADA
2018-11-12,9.41,9.52,9.28,9.34,BNB
2018-11-12,6366.41,6435.03,6351.02,6373.48,BTC
2018-11-12,29.76,30.06,28.5,28.66,BTG
2018-11-12,0.003153,0.003188,0.00303,0.003098,DOGE
2018-11-12,209.82,212.94,208.99,210.3,ETH
2018-11-12,0.507,0.559,0.5069,0.5589,LINK
2018-11-12,0.02293,0.02319,0.02238,0.02273,TRX
2018-11-12,0.5019,0.5311,0.5012,0.5206,XRP
2018-11-13,0.07624,0.07791,0.07287,0.07304,ADA
2018-11-13,9.34,9.45,9.19,9.19,BNB
2018-11-13,6372.97,6388.95,6321.04,6356.86,BTC
2018-11-13,28.66,29.32,28.38,28.43,BTG
2018-11-13,0.003098,0.003148,0.003,0.003006,DOGE
2018-11-13,210.24,210.97,205.79,206.93,ETH
2018-11-13,0.5588,0.6209,0.5505,0.5942,LINK
2018-11-13,0.02273,0.02298,0.02236,0.02247,TRX
2018-11-13,0.5202,0.5284,0.5072,0.5148,XRP
2018-11-14,0.07304,0.07657,0.05895,0.06175,ADA
2018-11-14,9.19,9.25,8.07,8.26,BNB
2018-11-14,6356.67,6375.63,5473.44,5643.1,BTC
2018-11-14,28.43,29.46,25.24,26.25,BTG
2018-11-14,0.003006,0.003008,0.002784,0.002807,DOGE
2018-11-14,206.93,208.09,171.51,179.71,ETH
2018-11-14,0.5941,0.6166,0.4876,0.5203,LINK
2018-11-14,0.02247,0.02249,0.0187,0.01956,TRX
2018-11-14,0.5148,0.5156,0.4134,0.4632,XRP
2018-11-15,0.06149,0.06684,0.05592,0.06138,ADA
2018-11-15,8.26,8.47,7.66,8.07,BNB
2018-11-15,5640.07,5766.94,5300.75,5561.46,BTC
2018-11-15,26.25,27.1,25.55,26.87,BTG
2018-11-15,0.002807,0.003118,0.002674,0.003118,DOGE
2018-11-15,179.31,185.67,168.72,178.15,ETH
2018-11-15,0.5201,0.562,0.4852,0.5437,LINK
2018-11-15,0.01956,0.02006,0.01761,0.01918,TRX
2018-11-15,0.463,0.4778,0.4273,0.4715,XRP
2018-11-16,0.06138,0.06589,0.05933,0.05933,ADA
2018-11-16,8.1,8.24,7.79,7.81,BNB
2018-11-16,5561.46,5676.32,5488.18,5510.9,BTC
2018-11-16,26.87,27.49,26.06,26.11,BTG
2018-11-16,0.003118,0.003118,0.002831,0.002881,DOGE
2018-11-16,178.15,182.46,171.36,172.74,ETH
2018-11-16,0.5429,0.5462,0.5052,0.5076,LINK
2018-11-16,0.01918,0.01982,0.01888,0.01912,TRX
2018-11-16,0.4715,0.4892,0.4623,0.4677,XRP
2018-11-17,0.05933,0.06322,0.0587,0.06027,ADA
2018-11-17,7.82,7.92,7.62,7.73,BNB
2018-11-17,5512.76,5601.87,5496.46,5562.52,BTC
2018-11-17,26.11,27.45,26.11,27.2,BTG
2018-11-17,0.002881,0.002915,0.002603,0.002687,DOGE
2018-11-17,172.74,175.8,172.41,174.0,ETH
2018-11-17,0.5078,0.5201,0.4761,0.486,LINK
2018-11-17,0.0191,0.01937,0.01866,0.01914,TRX
2018-11-17,0.4676,0.5002,0.4671,0.4921,XRP
2018-11-18,0.06027,0.06519,0.0601,0.0611,ADA
2018-11-18,7.72,8.1,7.72,7.99,BNB
2018-11-18,5562.43,5695.92,5558.29,5606.2,BTC
2018-11-18,27.2,28.15,27.19,27.26,BTG
2018-11-18,0.002687,0.002727,0.0026,0.002602,DOGE
2018-11-18,174.01,181.15,173.92,175.87,ETH
2018-11-18,0.486,0.5352,0.4797,0.5279,LINK
2018-11-18,0.01914,0.01988,0.01893,0.01903,TRX
2018-11-18,0.4921,0.5272,0.4882,0.5095,XRP
2018-11-19,0.0611,0.06946,0.05156,0.055,ADA
2018-11-19,7.99,8.01,6.54,6.62,BNB
2018-11-19,5605.98,5615.83,4760.94,4868.9,BTC
2018-11-19,27.26,28.01,26.26,26.33,BTG
2018-11-19,0.002602,0.002699,0.0024,0.002453,DOGE
2018-11-19,175.89,177.57,144.89,149.32,ETH
2018-11-19,0.5279,0.5308,0.3841,0.4096,LINK
2018-11-19,0.01903,0.01911,0.0158,0.01595,TRX
2018-11-19,0.5095,0.5131,0.4664,0.4784,XRP
2018-11-20,0.055,0.0578,0.04257,0.04347,ADA
2018-11-20,6.6,6.77,5.46,5.66,BNB
2018-11-20,4865.75,4952.77,4172.85,4329.8,BTC
2018-11-20,26.33,26.54,18.02,20.27,BTG
2018-11-20,0.002453,0.002533,0.002302,0.002402,DOGE
2018-11-20,149.14,152.11,124.61,128.67,ETH
2018-11-20,0.4093,0.4261,0.3178,0.3344,LINK
2018-11-20,0.01595,0.01672,0.0126,0.01409,TRX
2018-11-20,0.4779,0.5028,0.4109,0.431,XRP
2018-11-21,0.04347,0.04948,0.04206,0.04653,ADA
2018-11-21,5.66,6.2,5.53,6.05,BNB
2018-11-21,4329.66,4687.82,4275.65,4525.68,BTC
2018-11-21,20.27,22.34,19.6,21.52,BTG
2018-11-21,0.002402,0.00258,0.0023,0.002467,DOGE
2018-11-21,128.63,139.33,124.82,135.24,ETH
2018-11-21,0.3343,0.3773,0.3234,0.3586,LINK
2018-11-21,0.01409,0.01521,0.01366,0.01462,TRX
2018-11-21,0.4308,0.4631,0.4142,0.4434,XRP
2018-11-22,0.04653,0.05083,0.04516,0.04601,ADA
2018-11-22,6.05,6.26,5.85,5.89,BNB
2018-11-22,4526.18,4640.34,4412.12,4469.33,BTC
2018-11-22,21.52,22.01,20.3,20.83,BTG
2018-11-22,0.002467,0.002485,0.002373,0.002434,DOGE
2018-11-22,135.24,138.48,128.72,129.9,ETH
2018-11-22,0.359,0.3844,0.3492,0.3605,LINK
2018-11-22,0.01462,0.01517,0.01423,0.0145,TRX
2018-11-22,0.4435,0.4528,0.4303,0.4343,XRP
2018-11-23,0.04601,0.04721,0.04102,0.04299,ADA
2018-11-23,5.89,5.89,5.4,5.6,BNB
2018-11-23,4468.88,4468.88,4158.05,4380.58,BTC
2018-11-23,20.83,20.83,18.74,19.78,BTG
2018-11-23,0.002434,0.002471,0.002249,0.002293,DOGE
2018-11-23,129.9,129.98,118.27,124.18,ETH
2018-11-23,0.3604,0.3612,0.3184,0.3346,LINK
2018-11-23,0.0145,0.01453,0.01326,0.01405,TRX
2018-11-23,0.4342,0.4346,0.3947,0.4103,XRP
2018-11-24,0.04299,0.04564,0.03345,0.03629,ADA
2018-11-24,5.6,5.69,4.67,4.89,BNB
2018-11-24,4378.95,4431.79,3741.95,3798.41,BTC
2018-11-24,19.78,22.91,17.2,18.2,BTG
2018-11-24,0.002293,0.002379,0.002205,0.002255,DOGE
2018-11-24,124.17,128.13,109.71,111.61,ETH
2018-11-24,0.3343,0.3404,0.2578,0.2662,LINK
2018-11-24,0.01405,0.01444,0.01219,0.0125,TRX
2018-11-24,0.4102,0.4211,0.365,0.3732,XRP
2018-11-25,0.03629,0.04428,0.02801,0.03704,ADA
2018-11-25,4.88,5.29,4.41,5.14,BNB
2018-11-25,3794.16,4164.78,3550.46,4001.87,BTC
2018-11-25,18.2,20.89,17.21,19.75,BTG
2018-11-25,0.002255,0.002304,0.002049,0.002258,DOGE
2018-11-25,111.26,120.5,101.0,115.96,ETH
2018-11-25,0.2658,0.2881,0.2387,0.2598,LINK
2018-11-25,0.0125,0.01293,0.01106,0.01254,TRX
2018-11-25,0.3738,0.3918,0.3234,0.3764,XRP
2018-11-26,0.03704,0.03896,0.03298,0.03441,ADA
2018-11-26,5.15,5.28,4.62,4.79,BNB
2018-11-26,4002.03,4124.07,3599.09,3703.05,BTC
2018-11-26,19.75,20.98,16.81,18.04,BTG
2018-11-26,0.002258,0.0024,0.002032,0.00206,DOGE
2018-11-26,115.88,119.21,104.93,105.94,ETH
2018-11-26,0.2599,0.2833,0.2368,0.2579,LINK
2018-11-26,0.01254,0.01306,0.01141,0.01168,TRX
2018-11-26,0.3756,0.394,0.3414,0.3527,XRP
2018-11-27,0.03441,0.03663,0.03131,0.03663,ADA
2018-11-27,4.79,4.96,4.62,4.93,BNB
2018-11-27,3702.42,3877.61,3616.09,3847.37,BTC
2018-11-27,18.04,19.1,17.67,18.83,BTG
2018-11-27,0.00206,0.002081,0.002003,0.002065,DOGE
2018-11-27,105.96,113.12,100.86,112.05,ETH
2018-11-27,0.2579,0.3092,0.2578,0.2929,LINK
2018-11-27,0.01168,0.01225,0.01141,0.01221,TRX
2018-11-27,0.3527,0.3733,0.3427,0.3676,XRP
2018-11-28,0.03663,0.04787,0.03587,0.04119,ADA
2018-11-28,4.93,5.47,4.89,5.27,BNB
2018-11-28,3847.95,4393.29,3808.82,4231.59,BTC
2018-11-28,18.83,20.5,18.37,19.55,BTG
2018-11-28,0.002065,0.002297,0.00204,0.002266,DOGE
2018-11-28,112.05,126.68,109.61,121.31,ETH
2018-11-28,0.2919,0.3526,0.2853,0.3291,LINK
2018-11-28,0.01221,0.016,0.01205,0.0147,TRX
2018-11-28,0.3676,0.404,0.3614,0.3895,XRP
2018-11-29,0.04119,0.04495,0.03929,0.04119,ADA
2018-11-29,5.27,5.62,5.13,5.3,BNB
2018-11-29,4231.58,4436.14,4130.72,4262.34,BTC
2018-11-29,19.55,19.86,18.49,18.82,BTG
2018-11-29,0.002266,0.002312,0.00216,0.00225,DOGE
2018-11-29,121.32,123.93,114.14,116.95,ETH
2018-11-29,0.329,0.3862,0.3139,0.3401,LINK
2018-11-29,0.0147,0.01712,0.01449,0.01561,TRX
2018-11-29,0.3895,0.3952,0.3721,0.3787,XRP
2018-11-30,0.04119,0.04286,0.03712,0.03844,ADA
2018-11-30,5.29,5.44,4.93,5.02,BNB
2018-11-30,4261.54,4330.86,3918.77,3984.71,BTC
2018-11-30,18.82,19.55,17.58,18.21,BTG
2018-11-30,0.00225,0.00225,0.00212,0.00213,DOGE
2018-11-30,116.94,119.99,110.75,112.0,ETH
2018-11-30,0.3402,0.3908,0.3077,0.3176,LINK
2018-11-30,0.01561,0.01601,0.01361,0.01438,TRX
2018-11-30,0.3785,0.383,0.354,0.3613,XRP
2018-12-01,0.03844,0.04464,0.03782,0.04157,ADA
2018-12-01,5.03,5.41,4.98,5.31,BNB
2018-12-01,3986.73,4305.35,3942.62,4232.94,BTC
2018-12-01,18.21,19.21,17.88,18.9,BTG
2018-12-01,0.00213,0.002244,0.002107,0.002235,DOGE
2018-12-01,112.1,121.31,110.87,119.21,ETH
2018-12-01,0.3177,0.3469,0.3142,0.3355,LINK
2018-12-01,0.01439,0.01573,0.01404,0.01541,TRX
2018-12-01,0.3619,0.3797,0.3563,0.3753,XRP
2018-12-02,0.04157,0.04404,0.03991,0.04154,ADA
2018-12-02,5.31,5.44,5.18,5.3,BNB
2018-12-02,4232.76,4318.27,4077.82,4165.14,BTC
2018-12-02,18.9,19.05,17.95,18.36,BTG
2018-12-02,0.002235,0.002237,0.00217,0.002189,DOGE
2018-12-02,119.21,121.08,115.36,116.48,ETH
2018-12-02,0.3354,0.3454,0.3188,0.32,LINK
2018-12-02,0.01541,0.01585,0.01465,0.01483,TRX
2018-12-02,0.3753,0.3818,0.3646,0.3696,XRP
2018-12-03,0.04154,0.04198,0.03741,0.03834,ADA
2018-12-03,5.3,5.3,4.96,5.06,BNB
